user_id,signup_date,acquisition_channel,device_type,country,plan_type,funnel_stage,session_count,session_duration_min,features_used,support_tickets,user_feedback,satisfaction_score,upgraded,churned,onboarding_completed,bugs_reported,referral_count,trial_days_left,last_active_days
2543,2025-11-21,Referral,Mobile,USA,Free,Onboarding,6.0,37.0,3.0,0.0,Meets minimum requirements,3.6,0,1,1,0.0,0.0,0.0,3.0
2544,2025-09-13,Referral,Desktop,USA,Free,Sign-up,4.0,20.0,0.0,0.0,Still exploring features,2.5,0,1,0,0.0,0.0,0.0,1.0
2545,2025-04-29,,Mobile,USA,Free,Landing,2.0,12.0,0.0,0.0,Missing basic integrations,2.2,0,1,0,0.0,0.0,0.0,5.0
2546,2025-05-27,Organic,Mobile,Germany,Free,Sign-up,4.0,19.0,0.0,0.0,Ok for basic use,3.9,0,1,0,,0.0,0.0,6.0
2547,2025-12-22,Referral,Mobile,UK,Free,Onboarding,6.0,27.0,3.0,0.0,Average experience so far,3.9,0,1,1,0.0,0.0,0.0,1.0
2548,2025-03-27,Referral,Desktop,India,Free,First Feature Use,9.0,61.0,5.0,0.0,Feature updates are frequent and useful,4.6,0,1,1,0.0,0.0,0.0,18.0
2549,2026-02-04,Paid,Mobile,USA,Free,Sign-up,4.0,20.0,0.0,0.0,Will evaluate again next month,3.3,0,1,0,1.0,0.0,0.0,8.0
2550,2025-08-19,Referral,Desktop,India,Free,Onboarding,4.0,37.0,2.0,0.0,Ok for basic use,3.2,0,1,1,0.0,1.0,0.0,13.0
2551,2025-12-17,Paid,Tablet,UK,Basic,Onboarding,4.0,33.0,2.0,0.0,Room for improvement in UI,4.0,0,0,1,0.0,0.0,,12.0
2552,2025-07-06,Organic,Mobile,USA,Free,Onboarding,6.0,26.0,2.0,0.0,Will evaluate again next month,3.0,0,1,1,0.0,0.0,0.0,5.0
2553,2025-01-13,Paid,Mobile,Germany,Basic,Onboarding,6.0,29.0,1.0,0.0,Good enough for my use case,3.2,0,0,1,0.0,1.0,8.0,3.0
2554,2025-08-25,Paid,Mobile,USA,Basic,Upgrade,15.0,129.0,19.0,0.0,Helped our team productivity,4.6,1,0,1,1.0,0.0,0.0,29.0
2555,2025-12-22,Referral,Mobile,USA,Free,Landing,2.0,6.0,0.0,0.0,App crashes during report export,1.1,0,1,0,0.0,0.0,0.0,6.0
2556,2025-07-18,Organic,Mobile,USA,Free,Landing,1.0,5.0,0.0,0.0,No offline access,,0,1,0,0.0,0.0,0.0,5.0
2557,2026-04-07,Paid,Mobile,USA,Free,Onboarding,3.0,44.0,1.0,0.0,Need more time before upgrading,3.1,0,1,1,0.0,0.0,0.0,13.0
2558,2026-03-11,Paid,Desktop,USA,Basic,Onboarding,3.0,33.0,1.0,1.0,Still evaluating whether premium is worth it,4.0,0,0,1,0.0,0.0,13.0,2.0
2559,2025-09-08,Organic,Desktop,India,Premium,Upgrade,12.0,137.0,14.0,0.0,Helped our team productivity,4.7,1,0,1,0.0,0.0,0.0,2.0
2560,2025-01-14,Organic,Mobile,USA,Free,Landing,2.0,13.0,0.0,1.0,Pricing feels too expensive,1.2,0,1,0,0.0,0.0,0.0,6.0
2561,2025-01-03,Referral,Mobile,USA,Basic,Upgrade,,133.0,7.0,2.0,Saves me hours every week,4.9,1,0,1,0.0,0.0,0.0,26.0
2562,2025-06-22,Organic,Desktop,UK,Basic,Onboarding,3.0,43.0,1.0,0.0,Basic features work fine so far,3.7,0,0,1,1.0,0.0,11.0,2.0
2563,2025-10-22,Paid,Mobile,USA,Free,Onboarding,4.0,37.0,2.0,0.0,It's fine for now,4.0,0,1,1,2.0,0.0,0.0,
2564,2026-03-06,Referral,Mobile,India,Free,Landing,2.0,11.0,0.0,0.0,Feature X is broken for weeks,1.2,0,1,0,0.0,0.0,0.0,1.0
2565,2026-04-04,Organic,Mobile,Germany,Free,Landing,2.0,9.0,0.0,0.0,Missing basic integrations,2.3,0,1,0,0.0,0.0,0.0,6.0
2566,2026-04-21,Referral,Tablet,USA,Free,Sign-up,2.0,19.0,1.0,,Too many bugs on mobile,1.7,0,1,0,2.0,0.0,0.0,3.0
2567,2026-04-07,Paid,Mobile,UK,Free,Sign-up,3.0,19.0,0.0,0.0,Not sure if I'll continue,3.5,0,1,0,0.0,0.0,0.0,2.0
2568,2025-11-09,Paid,Desktop,USA,Free,First Feature Use,11.0,48.0,5.0,1.0,Simple and effective design,,0,1,1,0.0,0.0,0.0,6.0
2569,2025-11-25,Organic,Mobile,UK,Free,Sign-up,3.0,24.0,1.0,0.0,It's fine for now,3.4,0,1,0,0.0,0.0,0.0,1.0
2570,2025-08-23,Referral,Desktop,USA,Free,Onboarding,5.0,27.0,3.0,0.0,Meets minimum requirements,3.9,0,1,1,0.0,0.0,0.0,5.0
2571,2025-09-12,Organic,Desktop,USA,Free,Sign-up,3.0,11.0,0.0,0.0,Nothing exceptional,3.9,0,1,0,0.0,0.0,0.0,2.0
2572,2025-11-17,Organic,Desktop,USA,Free,Landing,1.0,7.0,0.0,0.0,App crashes during report export,1.9,0,1,0,0.0,0.0,0.0,3.0
2573,2025-11-14,Organic,Mobile,UK,Free,First Feature Use,6.0,49.0,7.0,3.0,No strong opinion yet,2.6,0,1,1,0.0,0.0,0.0,12.0
2574,2025-07-14,Organic,Mobile,USA,Free,Onboarding,5.0,22.0,1.0,0.0,Ok for basic use,3.3,0,1,1,2.0,0.0,0.0,3.0
2575,2025-05-17,Paid,Mobile,USA,Basic,Upgrade,13.0,97.0,9.0,0.0,Very intuitive UI,,1,0,1,,2.0,0.0,21.0
2576,2025-05-31,Referral,Mobile,Canada,Free,First Feature Use,7.0,41.0,7.0,0.0,Ok for basic use,3.9,0,1,1,1.0,0.0,0.0,8.0
2577,2025-07-21,Referral,Mobile,USA,Basic,First Feature Use,8.0,38.0,4.0,0.0,Will evaluate again next month,3.0,0,0,1,0.0,1.0,2.0,8.0
2578,2025-02-16,Organic,Desktop,UK,Basic,Onboarding,3.0,40.0,2.0,1.0,It's fine for now,2.9,0,0,1,0.0,0.0,8.0,
2579,2026-04-14,Organic,Mobile,USA,Free,Sign-up,,10.0,0.0,0.0,Will decide after trial ends,2.7,0,1,0,0.0,0.0,0.0,2.0
2580,2025-12-13,Paid,Desktop,Germany,Free,First Feature Use,6.0,64.0,6.0,2.0,Good enough for my use case,3.6,0,1,1,0.0,0.0,0.0,13.0
2581,2025-02-27,Organic,Mobile,USA,Basic,First Feature Use,11.0,52.0,7.0,0.0,The API documentation is clear,4.2,0,0,1,1.0,0.0,,9.0
2582,2025-12-02,Referral,Mobile,USA,Premium,Upgrade,14.0,80.0,19.0,0.0,Saves me hours every week,4.5,1,0,1,1.0,0.0,0.0,9.0
2583,2025-08-28,Referral,Mobile,UK,Free,Landing,2.0,11.0,0.0,0.0,Data sync is unreliable,2.0,0,1,0,1.0,0.0,0.0,3.0
2584,2026-02-07,Referral,Mobile,Germany,Free,Landing,2.0,11.0,0.0,0.0,Too many steps during setup process,2.2,0,1,0,0.0,0.0,0.0,3.0
2585,2025-01-05,Organic,Mobile,India,Free,Onboarding,4.0,22.0,1.0,0.0,Will evaluate again next month,2.7,0,1,1,0.0,0.0,0.0,12.0
2586,2025-07-01,Paid,Desktop,USA,Free,Onboarding,3.0,21.0,1.0,0.0,Learning curve is medium,4.0,0,1,1,1.0,0.0,0.0,9.0
2587,2026-02-03,Organic,Mobile,India,Free,Landing,1.0,11.0,0.0,0.0,Dashboard loads slowly,1.1,0,1,0,0.0,0.0,0.0,2.0
2588,2025-06-09,Organic,Desktop,India,Free,Onboarding,7.0,44.0,3.0,0.0,Similar to other tools,3.7,0,1,1,0.0,1.0,0.0,2.0
2589,2026-02-17,Paid,Desktop,Canada,Free,First Feature Use,9.0,47.0,3.0,0.0,Reporting module saves a lot of time,4.1,0,1,1,1.0,0.0,0.0,11.0
2590,2025-12-10,Referral,Mobile,Germany,Free,Onboarding,3.0,37.0,3.0,1.0,Good enough for my use case,3.9,0,1,1,1.0,0.0,0.0,4.0
2591,2025-06-26,Referral,Desktop,UK,Free,First Feature Use,10.0,30.0,4.0,0.0,Real-time sync is fast,4.4,0,1,1,0.0,0.0,0.0,19.0
2592,2025-08-14,Referral,Mobile,India,Basic,First Feature Use,6.0,61.0,,2.0,Haven't used all features yet,3.6,0,0,1,0.0,1.0,3.0,
2593,2025-10-15,Referral,Mobile,UK,Free,First Feature Use,10.0,40.0,5.0,0.0,The mobile app is surprisingly good,4.8,0,1,1,2.0,0.0,0.0,9.0
2594,2025-05-06,Organic,Mobile,UK,Free,Landing,2.0,11.0,0.0,0.0,Pricing feels too expensive,1.9,0,1,0,,0.0,0.0,4.0
2595,2026-01-16,Paid,Mobile,USA,Basic,Onboarding,3.0,38.0,2.0,0.0,Not sure if I'll continue,2.9,0,0,1,1.0,0.0,14.0,
2596,2025-12-29,Organic,Desktop,USA,Free,Landing,1.0,13.0,0.0,0.0,No offline access,1.9,0,1,0,0.0,0.0,0.0,4.0
2597,2026-04-08,Organic,Desktop,USA,Free,Landing,2.0,13.0,0.0,,App crashes during report export,1.8,0,1,0,0.0,0.0,0.0,2.0
2598,2025-05-31,Paid,Mobile,Canada,Free,Landing,2.0,5.0,0.0,0.0,Feature X is broken for weeks,1.8,0,1,0,0.0,0.0,0.0,6.0
2599,2025-12-09,Paid,Mobile,USA,Free,Landing,1.0,12.0,0.0,0.0,Data sync is unreliable,,0,1,0,0.0,0.0,0.0,5.0
2600,2026-02-06,Paid,Mobile,USA,Free,First Feature Use,11.0,33.0,7.0,0.0,Great value for money,4.7,0,1,1,1.0,1.0,0.0,10.0
2601,2025-02-08,Organic,Desktop,USA,Basic,Upgrade,16.0,109.0,15.0,1.0,Helped our team productivity,4.5,1,0,1,0.0,0.0,0.0,22.0
2602,2026-04-04,Organic,Mobile,UK,Free,Landing,2.0,12.0,0.0,0.0,Email notifications are spammy,2.5,0,1,0,0.0,0.0,0.0,3.0
2603,2025-03-07,Organic,Mobile,Germany,Free,Sign-up,3.0,15.0,1.0,0.0,Learning curve is medium,3.6,0,1,0,0.0,0.0,0.0,7.0
2604,2025-02-23,Organic,Desktop,India,Free,Sign-up,2.0,13.0,1.0,0.0,Steep learning curve,1.9,0,1,0,1.0,0.0,0.0,2.0
2605,2026-04-28,Organic,Mobile,USA,Free,Landing,2.0,7.0,0.0,0.0,No offline access,2.0,0,1,0,0.0,0.0,0.0,5.0
2606,2025-07-12,Paid,Tablet,Germany,Basic,First Feature Use,8.0,52.0,6.0,1.0,Could be better but not terrible,3.7,0,0,1,0.0,0.0,7.0,5.0
2607,2025-06-15,Referral,Mobile,USA,Free,Sign-up,2.0,15.0,0.0,0.0,Too many steps during setup process,1.5,0,1,0,0.0,0.0,0.0,6.0
2608,2025-07-07,Organic,Tablet,Canada,Free,Sign-up,2.0,10.0,1.0,0.0,The onboarding tutorial was confusing,1.3,0,1,0,0.0,0.0,0.0,1.0
2609,2026-02-19,Paid,Mobile,USA,Premium,Upgrade,18.0,87.0,11.0,0.0,Mobile experience is smooth,4.1,1,0,1,0.0,1.0,0.0,13.0
2610,2025-10-29,Organic,Mobile,India,Free,Onboarding,7.0,44.0,1.0,1.0,Average experience so far,3.6,0,1,1,1.0,0.0,0.0,6.0
2611,2025-05-02,Referral,Desktop,USA,Free,Landing,1.0,11.0,0.0,1.0,No dark mode,1.6,0,1,0,0.0,0.0,0.0,6.0
2612,2025-09-30,Organic,Desktop,Germany,Free,Sign-up,3.0,20.0,0.0,0.0,Works most of the time,4.0,0,1,0,0.0,0.0,0.0,9.0
2613,2025-08-19,Referral,Desktop,USA,Free,Sign-up,3.0,12.0,1.0,0.0,Could be better but not terrible,3.2,0,1,0,1.0,1.0,0.0,5.0
2614,2026-04-22,Referral,Mobile,USA,Basic,First Feature Use,10.0,67.0,6.0,0.0,Best SaaS tool I've used,4.6,0,0,1,0.0,0.0,7.0,4.0
2615,2025-05-19,Referral,Tablet,Germany,Free,Sign-up,4.0,17.0,1.0,0.0,Will decide after trial ends,2.8,0,1,0,0.0,0.0,0.0,7.0
2616,2025-02-13,Organic,Mobile,USA,Free,Landing,1.0,10.0,0.0,0.0,UI feels outdated,2.5,0,1,0,0.0,0.0,0.0,3.0
2617,2025-12-11,Paid,Mobile,India,Free,Onboarding,5.0,21.0,1.0,0.0,Will evaluate again next month,3.1,0,1,1,0.0,0.0,0.0,11.0
2618,2025-03-02,Organic,Mobile,India,Free,Sign-up,4.0,19.0,0.0,1.0,No strong opinion yet,3.2,0,1,0,0.0,0.0,0.0,6.0
2619,2025-05-08,Organic,Desktop,UK,Free,Onboarding,6.0,44.0,3.0,1.0,Not blown away but not disappointed,3.7,0,1,1,0.0,0.0,0.0,7.0
2620,2025-03-25,Organic,Desktop,USA,Free,Sign-up,3.0,14.0,0.0,0.0,Decent but not great,3.1,0,1,0,0.0,0.0,0.0,5.0
2621,2025-02-11,Referral,Mobile,Germany,Free,Sign-up,2.0,23.0,1.0,,Trial period too short,2.3,0,1,0,0.0,0.0,0.0,2.0
2622,2026-03-11,Referral,Mobile,Germany,Free,Landing,1.0,5.0,0.0,0.0,Cannot customize reports enough,1.9,0,1,0,0.0,0.0,0.0,6.0
2623,2026-03-03,Organic,Mobile,USA,Free,Sign-up,4.0,16.0,0.0,0.0,Decent but not great,3.8,0,1,0,0.0,0.0,0.0,3.0
2624,2025-04-21,Paid,Mobile,USA,Free,Sign-up,3.0,15.0,1.0,0.0,Not blown away but not disappointed,3.9,0,1,0,1.0,0.0,0.0,1.0
2625,2025-06-01,Referral,Mobile,USA,Free,First Feature Use,10.0,68.0,5.0,2.0,Mobile experience is smooth,4.8,0,1,1,0.0,0.0,0.0,1.0
2626,2025-01-05,Paid,Desktop,USA,Basic,Onboarding,7.0,23.0,3.0,0.0,It's fine for now,2.6,0,0,1,0.0,1.0,7.0,6.0
2627,2025-06-09,Organic,Desktop,UK,Free,Landing,2.0,6.0,0.0,0.0,No offline access,2.3,0,1,0,0.0,0.0,0.0,
2628,2026-03-14,Paid,Tablet,Germany,Free,Landing,1.0,10.0,0.0,0.0,Feature X is broken for weeks,1.9,0,1,0,0.0,0.0,0.0,4.0
2629,2025-08-19,Paid,Mobile,India,Free,Landing,1.0,10.0,0.0,0.0,Frequent downtime,1.1,0,1,0,1.0,0.0,0.0,1.0
2630,2025-06-23,Paid,Mobile,India,Free,Sign-up,3.0,,0.0,1.0,Decent but not great,2.9,0,1,0,1.0,0.0,0.0,6.0
2631,2025-04-22,Paid,Mobile,USA,Free,Sign-up,3.0,23.0,0.0,0.0,Will decide after trial ends,3.3,0,1,0,0.0,1.0,0.0,9.0
2632,2025-05-12,Organic,Desktop,USA,Free,Landing,1.0,14.0,0.0,0.0,Too many steps during setup process,1.0,0,1,0,,0.0,0.0,4.0
2633,2025-05-28,Organic,Mobile,India,Free,Sign-up,4.0,12.0,1.0,0.0,"Works as expected, nothing special",3.3,0,1,0,1.0,0.0,0.0,6.0
2634,2025-08-01,Organic,Tablet,India,Free,Sign-up,3.0,10.0,1.0,0.0,No strong opinion yet,3.7,0,1,0,0.0,0.0,0.0,7.0
2635,2025-07-10,Organic,Desktop,India,Free,Landing,2.0,14.0,0.0,0.0,UI feels outdated,2.0,0,1,0,0.0,0.0,0.0,4.0
2636,2025-03-13,Paid,Mobile,USA,Free,Onboarding,7.0,36.0,1.0,1.0,Need more time before upgrading,3.3,0,1,1,0.0,0.0,0.0,12.0
2637,2025-06-17,Organic,Mobile,UK,Free,Sign-up,2.0,19.0,0.0,0.0,Cannot customize reports enough,1.6,0,1,0,0.0,0.0,0.0,1.0
2638,2026-03-09,Referral,Desktop,USA,Basic,Onboarding,6.0,42.0,1.0,1.0,Decent but not great,,0,0,1,1.0,0.0,13.0,2.0
2639,2026-02-26,Organic,Desktop,USA,Free,First Feature Use,5.0,34.0,5.0,1.0,Haven't used all features yet,3.1,0,1,1,2.0,0.0,0.0,8.0
2640,2025-12-31,Paid,Mobile,India,Free,Landing,2.0,5.0,0.0,0.0,Customer support unhelpful,1.0,0,1,0,0.0,0.0,0.0,2.0
2641,2025-11-19,Referral,Mobile,USA,Free,First Feature Use,10.0,66.0,7.0,0.0,Simple and effective design,4.7,0,1,1,0.0,0.0,0.0,4.0
2642,2025-04-27,Referral,Desktop,Germany,Free,Sign-up,3.0,12.0,0.0,0.0,Will evaluate again next month,3.5,0,1,0,0.0,0.0,0.0,6.0
2643,2026-04-26,Referral,Desktop,USA,Free,Landing,1.0,14.0,0.0,1.0,Frequent downtime,1.2,0,1,0,0.0,0.0,0.0,3.0
2644,2025-01-16,Paid,Mobile,UK,Free,Sign-up,2.0,,0.0,1.0,App crashes during report export,1.6,0,1,0,2.0,0.0,0.0,9.0
2645,2025-07-10,Organic,Mobile,India,Premium,Upgrade,21.0,112.0,13.0,,Reporting module saves a lot of time,4.8,1,0,1,1.0,0.0,0.0,19.0
2646,2025-05-28,,Mobile,USA,Free,Sign-up,2.0,11.0,1.0,0.0,Missing key features compared to competitors,1.6,0,1,0,0.0,0.0,0.0,2.0
2647,2025-06-13,Referral,Tablet,India,Basic,Upgrade,13.0,111.0,17.0,0.0,Mobile experience is smooth,4.2,1,0,1,0.0,0.0,0.0,4.0
2648,2025-03-10,Referral,Mobile,India,Free,Onboarding,,23.0,2.0,2.0,Ok for basic use,3.1,0,1,1,0.0,0.0,0.0,10.0
2649,2025-12-28,Paid,Desktop,Germany,Free,Sign-up,2.0,16.0,0.0,0.0,Steep learning curve,2.3,0,1,0,,0.0,0.0,4.0
2650,2025-11-03,Paid,Mobile,USA,Basic,First Feature Use,10.0,33.0,7.0,0.0,Data export works perfectly,4.7,0,1,1,1.0,0.0,0.0,19.0
2651,2025-07-06,Organic,Mobile,USA,Free,Onboarding,3.0,26.0,2.0,1.0,Standard SaaS experience,3.7,0,1,1,1.0,1.0,0.0,10.0
2652,2026-03-08,Paid,Mobile,USA,Free,Sign-up,4.0,21.0,1.0,1.0,Needs a few more integrations,3.8,0,1,0,0.0,0.0,0.0,5.0
2653,2026-03-04,Organic,Mobile,India,Free,Onboarding,3.0,30.0,3.0,0.0,"Works as expected, nothing special",3.4,0,1,1,0.0,0.0,0.0,1.0
2654,2025-06-27,Organic,Desktop,USA,Free,First Feature Use,9.0,63.0,3.0,1.0,Best SaaS tool I've used,4.3,0,1,1,0.0,1.0,0.0,17.0
2655,2026-03-24,Paid,Desktop,USA,Free,First Feature Use,11.0,65.0,4.0,1.0,Love the reporting features,4.6,0,1,1,2.0,0.0,0.0,16.0
2656,2025-09-22,Paid,Mobile,USA,Free,Sign-up,4.0,20.0,0.0,0.0,Standard SaaS experience,2.7,0,1,0,0.0,1.0,0.0,9.0
2657,2025-02-22,Organic,Mobile,USA,Premium,Upgrade,14.0,133.0,14.0,0.0,Customer support was excellent,4.7,1,0,1,1.0,0.0,0.0,15.0
2658,2025-09-19,Referral,Desktop,India,Free,Onboarding,5.0,22.0,3.0,,Similar to other tools,3.4,0,1,1,0.0,0.0,0.0,4.0
2659,2025-06-20,Referral,Mobile,USA,Free,First Feature Use,6.0,56.0,5.0,0.0,Standard SaaS experience,3.5,0,1,1,0.0,0.0,0.0,10.0
2660,2025-11-19,Paid,Mobile,USA,Free,Sign-up,2.0,11.0,,0.0,Export functionality is limited,2.5,0,1,0,0.0,1.0,0.0,
2661,2025-12-23,Paid,Mobile,USA,Free,Sign-up,2.0,17.0,1.0,0.0,Email notifications are spammy,2.2,0,1,0,0.0,0.0,0.0,3.0
2662,2025-04-17,Referral,Tablet,India,Free,Sign-up,4.0,17.0,1.0,0.0,It's fine for now,2.8,0,1,0,0.0,1.0,0.0,1.0
2663,2025-01-05,Organic,Mobile,Germany,Free,Landing,2.0,11.0,0.0,0.0,No offline access,1.2,0,1,0,1.0,0.0,0.0,3.0
2664,2025-12-07,Paid,Desktop,UK,Free,Onboarding,5.0,42.0,1.0,0.0,Decent but not great,2.7,0,1,1,0.0,0.0,0.0,7.0
2665,2025-02-20,Organic,Mobile,USA,Basic,Onboarding,4.0,39.0,2.0,0.0,Haven't used all features yet,2.9,0,0,1,0.0,0.0,14.0,8.0
2666,2025-08-27,Organic,Mobile,USA,Free,Landing,1.0,7.0,0.0,0.0,Dashboard loads slowly,2.4,0,1,0,0.0,0.0,0.0,1.0
2667,2025-03-09,Paid,Mobile,USA,Basic,Onboarding,5.0,31.0,3.0,2.0,Similar to other tools,3.8,0,0,1,0.0,0.0,10.0,2.0
2668,2025-04-22,Paid,Mobile,UK,Free,Sign-up,4.0,10.0,,0.0,Need more time before upgrading,3.8,0,1,0,0.0,0.0,0.0,4.0
2669,2025-03-31,Organic,Desktop,USA,Free,Sign-up,3.0,,1.0,0.0,Could be better but not terrible,2.6,0,1,0,1.0,1.0,0.0,2.0
2670,2026-02-22,Organic,Desktop,Germany,Free,Sign-up,2.0,24.0,0.0,1.0,Pricing feels too expensive,2.0,0,1,0,0.0,,,5.0
2671,2026-01-22,Paid,Mobile,Germany,Free,Onboarding,4.0,26.0,1.0,0.0,Average experience so far,3.6,0,1,1,1.0,0.0,0.0,10.0
2672,2025-03-02,Paid,Desktop,USA,Free,Sign-up,4.0,21.0,0.0,0.0,Works most of the time,2.7,0,1,0,0.0,0.0,0.0,1.0
2673,2026-03-25,Paid,Mobile,USA,Premium,Upgrade,18.0,,15.0,0.0,Reporting module saves a lot of time,4.6,1,0,1,0.0,1.0,0.0,9.0
2674,2026-04-08,Organic,Mobile,USA,Free,First Feature Use,9.0,53.0,5.0,0.0,Support team solved my issue quickly,4.9,0,1,1,0.0,2.0,0.0,8.0
2675,2025-01-09,Paid,Desktop,USA,Free,First Feature Use,8.0,41.0,3.0,0.0,Nothing exceptional,3.4,0,1,1,2.0,0.0,0.0,18.0
2676,2025-12-04,Organic,Desktop,UK,Free,Landing,2.0,8.0,0.0,0.0,No offline access,1.5,0,1,0,0.0,0.0,0.0,6.0
2677,2025-02-07,Organic,Desktop,India,Free,Sign-up,3.0,14.0,0.0,0.0,No strong opinion yet,3.9,0,1,0,0.0,0.0,0.0,4.0
2678,2025-07-29,Paid,Mobile,USA,Basic,First Feature Use,8.0,62.0,7.0,0.0,Basic features work fine so far,2.9,0,0,1,0.0,1.0,2.0,12.0
2679,2025-01-21,Paid,Mobile,India,Free,Sign-up,2.0,24.0,1.0,0.0,Missing key features compared to competitors,1.1,0,1,0,1.0,0.0,0.0,1.0
2680,2025-07-14,Organic,Mobile,UK,Free,Sign-up,4.0,16.0,0.0,1.0,No strong opinion yet,3.3,0,1,0,0.0,0.0,0.0,9.0
2681,2026-02-23,Organic,Desktop,Canada,Premium,Upgrade,16.0,97.0,14.0,0.0,The mobile app is surprisingly good,4.9,1,0,1,0.0,0.0,0.0,12.0
2682,2025-07-21,Paid,Desktop,India,Premium,Upgrade,14.0,69.0,7.0,1.0,Feature updates are frequent and useful,4.5,1,0,1,1.0,0.0,0.0,29.0
2683,2026-02-17,Organic,Mobile,India,Free,Onboarding,6.0,31.0,1.0,0.0,Need more time before upgrading,2.7,0,1,1,0.0,0.0,0.0,11.0
2684,2026-03-13,Organic,Desktop,USA,Free,Sign-up,4.0,12.0,,0.0,Still exploring features,,0,1,0,3.0,0.0,0.0,2.0
2685,2025-11-13,Organic,Mobile,India,Premium,Upgrade,19.0,120.0,9.0,,Integration with Slack was seamless,4.0,1,0,1,1.0,0.0,0.0,26.0
2686,2025-12-23,Organic,Desktop,USA,Free,Landing,1.0,,0.0,0.0,Too many bugs on mobile,1.7,0,1,0,0.0,0.0,0.0,4.0
2687,2025-03-19,Organic,Mobile,India,Free,Landing,2.0,5.0,0.0,0.0,UI feels outdated,1.4,0,1,0,0.0,0.0,0.0,1.0
2688,2025-08-04,Referral,Mobile,USA,Free,Landing,1.0,10.0,0.0,0.0,Support response time is slow,2.3,0,1,0,1.0,0.0,0.0,5.0
2689,2026-04-22,Paid,Mobile,USA,Free,Landing,2.0,12.0,0.0,0.0,Email notifications are spammy,1.1,0,1,0,0.0,0.0,0.0,6.0
2690,2025-12-01,Paid,Mobile,USA,Basic,First Feature Use,9.0,69.0,4.0,0.0,Support team solved my issue quickly,4.9,0,0,1,0.0,0.0,2.0,2.0
2691,2026-04-14,Paid,Desktop,USA,Free,Sign-up,3.0,23.0,0.0,0.0,Nothing exceptional,2.5,0,1,0,0.0,0.0,0.0,3.0
2692,2025-02-13,Paid,Desktop,USA,Premium,Upgrade,23.0,75.0,19.0,0.0,Real-time sync is fast,4.9,1,0,1,0.0,0.0,0.0,7.0
2693,2026-03-19,Referral,Desktop,Canada,Basic,Upgrade,15.0,84.0,17.0,0.0,The API documentation is clear,4.1,1,0,1,0.0,1.0,0.0,2.0
2694,2026-04-19,Paid,Desktop,USA,Basic,First Feature Use,9.0,41.0,3.0,0.0,Real-time sync is fast,4.7,0,0,1,1.0,0.0,3.0,4.0
2695,2026-03-13,Organic,Mobile,India,Premium,Upgrade,11.0,149.0,7.0,0.0,Love the reporting features,4.7,1,0,1,1.0,0.0,,6.0
2696,2025-01-28,Paid,Tablet,USA,Free,Sign-up,2.0,17.0,1.0,1.0,App crashes during report export,1.4,0,1,0,1.0,0.0,0.0,2.0
2697,2025-09-12,Organic,Tablet,USA,Free,Sign-up,4.0,18.0,1.0,0.0,Needs a few more integrations,3.9,0,1,0,0.0,0.0,0.0,2.0
2698,2026-01-15,Paid,Mobile,USA,Free,Sign-up,2.0,15.0,0.0,1.0,Frequent downtime,2.3,0,1,0,0.0,0.0,0.0,3.0
2699,2025-05-28,,Mobile,USA,Free,Onboarding,7.0,24.0,3.0,0.0,Room for improvement in UI,3.9,0,1,1,1.0,0.0,0.0,12.0
2700,2025-04-20,Referral,Desktop,USA,Free,Sign-up,2.0,12.0,0.0,1.0,UI feels outdated,2.4,0,1,0,1.0,0.0,0.0,2.0
2701,2025-12-29,Paid,Mobile,USA,Free,First Feature Use,8.0,48.0,5.0,0.0,Could be better but not terrible,3.1,0,1,1,3.0,1.0,0.0,4.0
2702,2025-10-06,Organic,Desktop,USA,Basic,Onboarding,7.0,32.0,1.0,1.0,Not sure if I'll continue,3.0,0,0,1,0.0,0.0,5.0,
2703,2025-09-12,Organic,Mobile,Germany,Free,First Feature Use,11.0,67.0,7.0,1.0,The API documentation is clear,4.0,0,1,1,0.0,0.0,0.0,17.0
2704,2025-02-05,Organic,Mobile,USA,Free,Onboarding,4.0,36.0,1.0,2.0,Haven't used all features yet,2.6,0,1,1,0.0,1.0,0.0,2.0
2705,2026-03-21,Organic,Mobile,India,Free,Landing,2.0,5.0,0.0,0.0,Missing basic integrations,2.4,0,1,0,1.0,0.0,0.0,2.0
2706,2026-02-14,Organic,Mobile,Canada,Free,First Feature Use,,56.0,6.0,0.0,Decent but not great,2.5,0,1,1,1.0,0.0,0.0,15.0
2707,2025-08-23,,Mobile,India,Free,Landing,1.0,9.0,0.0,1.0,Pricing feels too expensive,2.0,0,1,0,0.0,0.0,0.0,5.0
2708,2025-06-10,Organic,Mobile,Germany,Free,Sign-up,2.0,11.0,0.0,0.0,Data sync is unreliable,1.1,0,1,0,1.0,0.0,0.0,9.0
2709,2025-12-28,Referral,Mobile,USA,Free,Onboarding,3.0,24.0,2.0,0.0,"Works as expected, nothing special",3.7,0,1,1,1.0,0.0,0.0,13.0
2710,2025-04-17,Organic,Desktop,India,Free,First Feature Use,7.0,37.0,5.0,0.0,Decent but not great,2.7,0,1,1,0.0,0.0,0.0,5.0
2711,2025-10-29,Organic,Mobile,USA,Free,Onboarding,4.0,31.0,3.0,0.0,Will evaluate again next month,3.2,0,1,1,1.0,0.0,0.0,12.0
2712,2025-06-26,Organic,Desktop,USA,Premium,Upgrade,21.0,113.0,19.0,0.0,Customer support was excellent,4.8,1,0,1,0.0,0.0,0.0,13.0
